countyCode,REGION,STATE,COUNTY,ZIP CODE
26069,,MI,IOSCO,48748
47157,,TN,SHELBY,38053
6037,,CA,LOS ANGELES,90024
29025,MO NW,MO,CALDWELL,64671
39035,,OH,CUYAHOGA,44119
41051,OR W,OR,MULTNOMAH,97080
17143,IL W,IL,PEORIA,61614
42079,,PA,LUZERNE,18651
46071,,SD,JACKSON,57547
31109,NE SE,NE,LANCASTER,68508
25009,,MA,ESSEX,01915
35017,,NM,GRANT,88065
55129,WI N,WI,WASHBURN,54859
37163,NC SE,NC,SAMPSON,28441
40143,OK NW,OK,TULSA,74103
24035,,MD,"QUEEN ANNE'S",21657
39049,,OH,FRANKLIN,43232
53035,WA W,WA,KITSAP,98310
55063,WI SW,WI,LA CROSSE,54636
36119,,NY,WESTCHESTER,10549
34035,,NJ,SOMERSET,07059
17197,IL E,IL,WILL,60436
6053,,CA,MONTEREY,93905
19053,IA SW,IA,DECATUR,50065
42107,,PA,SCHUYLKILL,17970
17201,IL W,IL,WINNEBAGO,61077
39029,,OH,COLUMBIANA,44625
42029,,PA,CHESTER,19341
55063,WI SW,WI,LA CROSSE,54644
21133,,KY,LETCHER,41815
15001,,HI,HAWAII,96783
29049,MO NW,MO,CLINTON,64493
36047,,NY,KINGS,11205
18019,,IN,CLARK,47162
12086,,FL,MIAMI-DADE,33186
47143,,TN,RHEA,37337
53011,WA W,WA,CLARK,98675
13287,,GA,TURNER,31714
17129,IL W,IL,MENARD,62688
55025,WI SW,WI,DANE,53508
36093,,NY,SCHENECTADY,12056
,NE SE,NE,DOUGLAS,68120
36071,,NY,ORANGE,12543
37025,NC W,NC,CABARRUS,28083
28131,,MS,STONE,39561
19099,IA SE,IA,JASPER,50028
26087,,MI,LAPEER,48421
21163,,KY,MEADE,40108
12103,,FL,PINELLAS,33774
40039,OK NW,OK,CUSTER,73669
49035,UT NW,UT,SALT LAKE,84095
42097,,PA,NORTHUMBERLAND,17881
20091,KS NC,KS,JOHNSON,66030
6073,,CA,SAN DIEGO,92105
54089,,WV,SUMMERS,25978
8031,CO E,CO,DENVER,80216
51015,VA N,VA,AUGUSTA,24477
30029,MT W,MT,FLATHEAD,59913
53075,WA E,WA,WHITMAN,99179
20201,KS N,KS,WASHINGTON,66945
55123,WI SW,WI,VERNON,54651
25017,,MA,MIDDLESEX,01773
55131,WI SE,WI,WASHINGTON,53037
23015,,ME,LINCOLN,04551
47037,,TN,DAVIDSON,37208
54027,,WV,HAMPSHIRE,26763
36055,,NY,MONROE,14604
17071,IL W,IL,HENDERSON,61425
37123,NC W,NC,MONTGOMERY,27371
34023,,NJ,MIDDLESEX,08840
30105,MT E,MT,VALLEY,59230
12055,,FL,HIGHLANDS,33852
50021,,VT,RUTLAND,05742
25011,,MA,FRANKLIN,01093
13059,,GA,CLARKE,30605
8083,CO W,CO,MONTEZUMA,81330
26163,,MI,WAYNE,48212
53009,WA W,WA,CLALLAM,98305
47125,,TN,MONTGOMERY,37010
4005,,AZ,COCONINO,85931
42133,,PA,YORK,17364
38101,,ND,WARD,58735
42101,,PA,PHILADELPHIA,19140
45085,SC S,SC,SUMTER,29062
25025,,MA,SUFFOLK,02127
6059,,CA,ORANGE,92861
47181,,TN,WAYNE,38463
21035,,KY,CALLOWAY,42071
72013,,PR,ARECIBO,00652
5027,,AR,COLUMBIA,71752
45003,SC S,SC,AIKEN,29803
48239,TX S,TX,JACKSON,77991
4015,,AZ,MOHAVE,86404
37137,NC SE,NC,PAMLICO,28571
51025,VA SE,VA,BRUNSWICK,23876
21147,,KY,MCCREARY,42631
12127,,FL,VOLUSIA,32764
21119,,KY,KNOTT,41817
48167,TX S,TX,GALVESTON,77539
19191,IA NE,IA,WINNESHIEK,52133
26021,,MI,BERRIEN,49125
20051,KS NW,KS,ELLIS,67601
42117,,PA,TIOGA,16911
12031,,FL,DUVAL,32216
1085,,AL,LOWNDES,36040
17031,IL E,IL,COOK,60194
12086,,FL,MIAMI-DADE,33173
42087,,PA,MIFFLIN,17841
17093,IL E,IL,KENDALL,60538
22009,,LA,AVOYELLES,71355
19061,IA NE,IA,DUBUQUE,52065
6059,,CA,ORANGE,92660
12063,,FL,JACKSON,32445
1089,,AL,MADISON,35759
27115,MN C,MN,PINE,55036
8055,CO E,CO,HUERFANO,81089
37091,NC NE,NC,HERTFORD,27818
35041,,NM,ROOSEVELT,88125
34035,,NJ,SOMERSET,07939
2070,,AK,DILLINGHAM,99576
6113,,CA,YOLO,95695
32003,,NV,CLARK,89040
39137,,OH,PUTNAM,45877
27101,MN S,MN,MURRAY,56122
31055,NE SE,NE,DOUGLAS,68122
26103,,MI,MARQUETTE,49885
26099,,MI,MACOMB,48026
19005,IA NE,IA,ALLAMAKEE,52151
42129,,PA,WESTMORELAND,15656
12105,,FL,POLK,33853
4025,,AZ,YAVAPAI,85324
39113,,OH,MONTGOMERY,45440
41007,OR W,OR,CLATSOP,97102
34027,,NJ,MORRIS,07856
54035,,WV,JACKSON,25252
4017,,AZ,NAVAJO,85941
49011,UT NW,UT,DAVIS,84087
30061,MT W,MT,MINERAL,59820
34005,,NJ,BURLINGTON,08057
26125,,MI,OAKLAND,48307
39119,,OH,MUSKINGUM,43738
6091,,CA,SIERRA,96124
55071,WI SE,WI,MANITOWOC,54241
50007,,VT,CHITTENDEN,05403
28085,,MS,LINCOLN,39601
48439,TX NE,TX,TARRANT,76117
29223,MO SE,MO,WAYNE,63957
50025,,VT,WINDHAM,05345
42033,,PA,CLEARFIELD,16843
27027,MN N,MN,CLAY,56580
13261,,GA,SUMTER,31719
16061,ID N,ID,LEWIS,83523
2290,,AK,YUKON-KOYUKUK,99758
17193,IL E,IL,WHITE,62869
48411,,TX,SAN SABA,76824
54101,,WV,WEBSTER,26298
40089,OK SE,OK,MCCURTAIN,74745
1049,,AL,DEKALB,35963
28095,,MS,MONROE,38870
17031,IL E,IL,COOK,60007
36119,,NY,WESTCHESTER,10526
23015,,ME,LINCOLN,04555
50027,,VT,WINDSOR,05001
10003,,DE,NEW CASTLE,19701
28071,,MS,LAFAYETTE,38673
12065,,FL,JEFFERSON,32361
,KS NC,KS,SHAWNEE,66675
4013,,AZ,MARICOPA,85018
27167,MN C,MN,WILKIN,56579
1051,,AL,ELMORE,36025
13047,,GA,CATOOSA,30742
36021,,NY,COLUMBIA,12526
35001,,NM,BERNALILLO,87105
17139,IL E,IL,MOULTRIE,61928
29069,MO SE,MO,DUNKLIN,63863
39005,,OH,ASHLAND,44805
47009,,TN,BLOUNT,37737
12086,,FL,MIAMI-DADE,33137
33019,,NH,SULLIVAN,03605
26003,,MI,ALGER,49895
51041,VA SE,VA,CHESTERFIELD,23114
42045,,PA,DELAWARE,19033
18157,,IN,TIPPECANOE,47941
38035,,ND,GRAND FORKS,58205
30027,MT N,MT,FERGUS,59430
17173,IL E,IL,SHELBY,62550
48321,TX S,TX,MATAGORDA,77482
12095,,FL,ORANGE,32836
35055,,NM,TAOS,87543
39155,,OH,TRUMBULL,44420
18089,,IN,LAKE,46408
49021,UT SW,UT,IRON,84721
42033,,PA,CLEARFIELD,16651
6005,,CA,AMADOR,95675
48289,TX NE,TX,LEON,75846
29081,MO NW,MO,HARRISON,64467
37165,NC W,NC,SCOTLAND,28351
6037,,CA,LOS ANGELES,91008
5131,,AR,SEBASTIAN,72940
21149,,KY,MCLEAN,42372
21173,,KY,MONTGOMERY,40353
27145,MN C,MN,STEARNS,56312
8069,CO E,CO,LARIMER,80536
48085,TX NE,TX,COLLIN,75023
16001,ID W,ID,ADA,83704
29207,MO SE,MO,STODDARD,63738
26095,,MI,LUCE,49853
30023,MT S,MT,DEER LODGE,59756
42003,,PA,ALLEGHENY,15208
8109,CO W,CO,SAGUACHE,81248
53077,WA E,WA,YAKIMA,98921
26093,,MI,LIVINGSTON,48116
48317,,TX,MARTIN,79713
39157,,OH,TUSCARAWAS,44621
31155,NE SE,NE,SAUNDERS,68073
36071,,NY,ORANGE,10916
35001,,NM,BERNALILLO,87123
13185,,GA,LOWNDES,31636
55099,WI N,WI,PRICE,54515
42125,,PA,WASHINGTON,15057
55141,WI SW,WI,WOOD,54413
28121,,MS,RANKIN,39145
47079,,TN,HENRY,38224
36041,,NY,HAMILTON,12847
26075,,MI,JACKSON,49272
6041,,CA,MARIN,94963
30051,MT N,MT,LIBERTY,59522
21177,,KY,MUHLENBERG,42326
40131,OK NW,OK,ROGERS,74036
22005,,LA,ASCENSION,70737
50005,,VT,CALEDONIA,05843
48013,TX C,TX,ATASCOSA,78008
26163,,MI,WAYNE,48214
45085,SC S,SC,SUMTER,29051
51033,VA N,VA,CAROLINE,22514
30027,MT N,MT,FERGUS,59451
22055,,LA,LAFAYETTE,70558
29205,MO NE,MO,SHELBY,63468
48081,TX C,TX,COKE,76933
47157,,TN,SHELBY,38120
48299,,TX,LLANO,78657
18157,,IN,TIPPECANOE,47906
47047,,TN,FAYETTE,38036
12001,,FL,ALACHUA,32603
34031,,NJ,PASSAIC,07465
48197,TX NW,TX,HARDEMAN,79252
13067,,GA,COBB,30127
37011,NC W,NC,AVERY,28657
29165,MO NW,MO,PLATTE,64152
39049,,OH,FRANKLIN,43227
22027,,LA,CLAIBORNE,71003
54067,,WV,NICHOLAS,26678
,NE SE,NE,LANCASTER,68583
6065,,CA,RIVERSIDE,92561
55025,WI SW,WI,DANE,53792
37183,NC SE,NC,WAKE,27614
53075,WA E,WA,WHITMAN,99174
24009,,MD,CALVERT,20714
25013,,MA,HAMPDEN,01020
1103,,AL,MORGAN,35640
36005,,NY,BRONX,10471
51025,VA SE,VA,BRUNSWICK,23920
26093,,MI,LIVINGSTON,48143
49039,UT SW,UT,SANPETE,84634
27037,MN S,MN,DAKOTA,55337
6105,,CA,TRINITY,96041
31177,NE C,NE,WASHINGTON,68034
50023,,VT,WASHINGTON,05641
36103,,NY,SUFFOLK,11942
12109,,FL,ST. JOHNS,32084
16005,ID E,ID,BANNOCK,83246
42111,,PA,SOMERSET,15540
18035,,IN,DELAWARE,47383
27123,MN C,MN,RAMSEY,55101
26125,,MI,OAKLAND,48220
39133,,OH,PORTAGE,44285
6061,,CA,PLACER,95701
48467,TX NE,TX,VAN ZANDT,75754
48293,TX NE,TX,LIMESTONE,76667
36095,,NY,SCHOHARIE,12157
13305,,GA,WAYNE,31545
1003,,AL,BALDWIN,36579
53027,WA W,WA,GRAYS HARBOR,98583
42003,,PA,ALLEGHENY,15139
28019,,MS,CHOCTAW,39772
17181,IL W,IL,UNION,62920
22101,,LA,ST. MARY,70392
51001,VA N,VA,ACCOMACK,23357
31047,NE C,NE,DAWSON,69138
42017,,PA,BUCKS,19030
5085,,AR,LONOKE,72024
47099,,TN,LAWRENCE,38468
36051,,NY,LIVINGSTON,14487
33009,,NH,GRAFTON,03580
26163,,MI,WAYNE,48101
30009,MT S,MT,CARBON,59026
21233,,KY,WEBSTER,42409
34029,,NJ,OCEAN,08758
54051,,WV,MARSHALL,26033
51013,VA N,VA,ARLINGTON,22213
5059,,AR,HOT SPRING,72104
35055,,NM,TAOS,87529
20191,KS SC,KS,SUMNER,67152
48113,TX NE,TX,DALLAS,75060
42131,,PA,WYOMING,18629
55065,WI SW,WI,LAFAYETTE,53541
13121,,GA,FULTON,30308
55103,WI SW,WI,RICHLAND,53518
31033,NE NW,NE,CHEYENNE,69156
38017,,ND,CASS,58064
21105,,KY,HICKMAN,42032
6061,,CA,PLACER,95715
21009,,KY,BARREN,42123
38019,,ND,CAVALIER,58260
42029,,PA,CHESTER,19358
55107,WI N,WI,RUSK,54819
41011,OR W,OR,COOS,97459
56039,WY N,WY,TETON,83025
13145,,GA,HARRIS,31808
29201,MO SE,MO,SCOTT,63801
20009,KS SC,KS,BARTON,67530
26159,,MI,VAN BUREN,49065
36057,,NY,MONTGOMERY,12068
46021,,SD,CAMPBELL,57646
28121,,MS,RANKIN,39073
42059,,PA,GREENE,15337
48039,TX S,TX,BRAZORIA,77430
49003,UT NW,UT,BOX ELDER,84337
13187,,GA,LUMPKIN,30533
17141,IL W,IL,OGLE,60113
13015,,GA,BARTOW,30178
29161,MO SE,MO,PHELPS,65436
39017,,OH,BUTLER,45044
42077,,PA,LEHIGH,18069
8023,CO E,CO,COSTILLA,81126
48043,TX S,TX,BREWSTER,79834
35011,,NM,DE BACA,88134
13001,,GA,APPLING,31563
37151,NC W,NC,RANDOLPH,27317
9011,,CT,NEW LONDON,06339
16079,ID N,ID,SHOSHONE,83867
37119,NC W,NC,MECKLENBURG,28209
29145,MO SW,MO,NEWTON,64840
5095,,AR,MONROE,72134
19187,IA NW,IA,WEBSTER,50532
8113,CO W,CO,SAN MIGUEL,81426
27053,MN C,MN,HENNEPIN,55442
12086,,FL,MIAMI-DADE,33012
17011,IL W,IL,BUREAU,61362
29097,MO SW,MO,JASPER,64835
17119,IL W,IL,MADISON,62062
36081,,NY,QUEENS,11355
6097,,CA,SONOMA,94928
49053,UT SW,UT,WASHINGTON,84737
20125,KS SE,KS,MONTGOMERY,67301
21083,,KY,GRAVES,42088
21191,,KY,PENDLETON,41040
12055,,FL,HIGHLANDS,33875
39113,,OH,MONTGOMERY,45309
29189,MO SE,MO,ST. LOUIS,63146
32033,,NV,WHITE PINE,89317
20087,KS NC,KS,JEFFERSON,66066
35043,,NM,SANDOVAL,87013
31021,NE C,NE,BURT,68045
1007,,AL,BIBB,36793
48461,TX C,TX,UPTON,79752
56011,WY E,WY,CROOK,82711
26027,,MI,CASS,49061
36053,,NY,MADISON,13421
19053,IA SW,IA,DECATUR,50103
48065,TX NW,TX,CARSON,79068
25005,,MA,BRISTOL,02357
31031,NE NW,NE,CHERRY,69218
,OK NW,OK,CADDO,73094
48445,TX NW,TX,TERRY,79378
5111,,AR,POINSETT,72386
28141,,MS,TISHOMINGO,38852
24033,,MD,"PRINCE GEORGE'S",20784
28101,,MS,NEWTON,39336
25015,,MA,HAMPSHIRE,01012
21125,,KY,LAUREL,40737
39059,,OH,GUERNSEY,43750
23029,,ME,WASHINGTON,04666
17053,IL E,IL,FORD,60952
42097,,PA,NORTHUMBERLAND,17836
36051,,NY,LIVINGSTON,14545
6037,,CA,LOS ANGELES,90069
18137,,IN,RIPLEY,47042
19007,IA SE,IA,APPANOOSE,52594
55137,WI SE,WI,WAUSHARA,54982
39127,,OH,PERRY,43739
45089,SC E,SC,WILLIAMSBURG,29056
2013,,AK,ALEUTIANS EAST,99553
36017,,NY,CHENANGO,13809
18073,,IN,JASPER,47943
35025,,NM,LEA,88260
42003,,PA,ALLEGHENY,15243
54059,,WV,MINGO,25608
1073,,AL,JEFFERSON,35118
42101,,PA,PHILADELPHIA,19145
25025,,MA,SUFFOLK,02215
55099,WI N,WI,PRICE,54459
55055,WI SE,WI,JEFFERSON,53538
48039,TX S,TX,BRAZORIA,77583
48043,TX S,TX,BREWSTER,79830
4005,,AZ,COCONINO,86003
51147,VA SE,VA,PRINCE EDWARD,23960
6041,,CA,MARIN,94950
8019,CO W,CO,CLEAR CREEK,80438
39113,,OH,MONTGOMERY,45405
36103,,NY,SUFFOLK,11722
18031,,IN,DECATUR,47240
18059,,IN,HANCOCK,46163
26105,,MI,MASON,49402
17089,IL E,IL,KANE,60120
24035,,MD,"QUEEN ANNE'S",21638
36065,,NY,ONEIDA,13319
33015,,NH,ROCKINGHAM,03844
39165,,OH,WARREN,45036
22037,,LA,EAST FELICIANA,70730
35031,,NM,MCKINLEY,87312
21237,,KY,WOLFE,41365
39083,,OH,KNOX,43011
36081,,NY,QUEENS,11371
12105,,FL,POLK,33843
22037,,LA,EAST FELICIANA,70761
42041,,PA,CUMBERLAND,17027
28025,,MS,CLAY,39741
38093,,ND,STUTSMAN,58496
27143,MN S,MN,SIBLEY,55396
25009,,MA,ESSEX,01984
36033,,NY,FRANKLIN,12945
26039,,MI,CRAWFORD,49733
39155,,OH,TRUMBULL,44484
51035,VA N,VA,CARROLL,24343
42003,,PA,ALLEGHENY,15207
47143,,TN,RHEA,37381
39169,,OH,WAYNE,44214
26057,,MI,GRATIOT,48615
26049,,MI,GENESEE,48430
27089,MN N,MN,MARSHALL,56724
42089,,PA,MONROE,18353
18039,,IN,ELKHART,46516
48159,TX NE,TX,FRANKLIN,75480
30027,MT N,MT,FERGUS,59489
1089,,AL,MADISON,35748
48351,TX S,TX,NEWTON,75928
17141,IL W,IL,OGLE,61064
17197,IL E,IL,WILL,60417
17087,IL E,IL,JOHNSON,62967
26005,,MI,ALLEGAN,49323
34041,,NJ,WARREN,08886
48185,TX NE,TX,GRIMES,77861
38105,,ND,WILLIAMS,58795
18015,,IN,CARROLL,47997
12071,,FL,LEE,33945
48099,TX C,TX,CORYELL,76598
17119,IL W,IL,MADISON,62046
20173,KS SC,KS,SEDGWICK,67205
36119,,NY,WESTCHESTER,10805
6037,,CA,LOS ANGELES,90804
39109,,OH,MIAMI,45359
48121,TX NE,TX,DENTON,75028
37001,NC NE,NC,ALAMANCE,27244
33009,,NH,GRAFTON,03217
17099,IL E,IL,LASALLE,61364
25001,,MA,BARNSTABLE,02671
26149,,MI,ST. JOSEPH,49099
34003,,NJ,BERGEN,07657
6017,,CA,EL DORADO,95633
36111,,NY,ULSTER,12498
45019,SC E,SC,CHARLESTON,29418
36113,,NY,WARREN,12856
28119,,MS,QUITMAN,38670
21071,,KY,FLOYD,41621
8105,CO W,CO,RIO GRANDE,81132
17039,IL E,IL,DE WITT,61727
17089,IL E,IL,KANE,60510
48353,TX NW,TX,NOLAN,79556
6053,,CA,MONTEREY,93926
36003,,NY,ALLEGANY,14803
40073,OK NW,OK,KINGFISHER,73750
42011,,PA,BERKS,19565
17055,IL E,IL,FRANKLIN,62860
17111,IL E,IL,MCHENRY,60180
17019,IL E,IL,CHAMPAIGN,61849
39085,,OH,LAKE,44095
2188,,AK,NORTHWEST ARCTIC,99761
42123,,PA,WARREN,16352
6017,,CA,EL DORADO,96142
53043,WA E,WA,LINCOLN,99103
37123,NC W,NC,MONTGOMERY,27306
18131,,IN,PULASKI,46985
27113,MN N,MN,PENNINGTON,56754
39091,,OH,LOGAN,43331
28029,,MS,COPIAH,39083
21163,,KY,MEADE,40157
33017,,NH,STRAFFORD,03824
17079,IL E,IL,JASPER,62432
31105,NE NW,NE,KIMBALL,69145
48089,TX S,TX,COLORADO,77434
5019,,AR,CLARK,71962
55023,WI SW,WI,CRAWFORD,54655
17031,IL E,IL,COOK,60487
40127,OK SE,OK,PUSHMATAHA,74567
4012,,AZ,LA PAZ,85328
16007,ID E,ID,BEAR LAKE,83238
51760,VA N,VA,RICHMOND,23173
33001,,NH,BELKNAP,03218
4019,,AZ,PIMA,85710
19081,IA NW,IA,HANCOCK,50423
37169,NC W,NC,STOKES,27052
9007,,CT,MIDDLESEX,06419
34027,,NJ,MORRIS,07836
41047,OR W,OR,MARION,97373
51059,VA N,VA,FAIRFAX,22027
53021,WA E,WA,FRANKLIN,99330
51071,VA N,VA,GILES,24150
20197,KS NC,KS,WABAUNSEE,66431
17195,IL W,IL,WHITESIDE,61081
30009,MT S,MT,CARBON,59070
40145,OK NW,OK,WAGONER,74458
4019,,AZ,PIMA,85619
5045,,AR,FAULKNER,72039
40109,OK NW,OK,OKLAHOMA,73121
54021,,WV,GILMER,25267
39119,,OH,MUSKINGUM,43802
6023,,CA,HUMBOLDT,95514
32005,,NV,DOUGLAS,89411
20009,KS SC,KS,BARTON,67511
6083,,CA,SANTA BARBARA,93463
29189,MO SE,MO,ST. LOUIS,63133
19131,IA NE,IA,MITCHELL,50426
42029,,PA,CHESTER,19355
42077,,PA,LEHIGH,18011
18141,,IN,ST. JOSEPH,46574
37081,NC W,NC,GUILFORD,27310
48449,,TX,TITUS,75487
12055,,FL,HIGHLANDS,33960
26091,,MI,LENAWEE,49253
24019,,MD,DORCHESTER,21869
34007,,NJ,CAMDEN,08045
29131,MO SE,MO,MILLER,65083
55059,WI SE,WI,KENOSHA,53142
6023,,CA,HUMBOLDT,95559
21009,,KY,BARREN,42127
39099,,OH,MAHONING,44449
48127,TX S,TX,DIMMIT,78830
45057,SC NW,SC,LANCASTER,29067
46117,,SD,STANLEY,57537
12103,,FL,PINELLAS,33710
8043,CO W,CO,FREMONT,81232
25005,,MA,BRISTOL,02726
17055,IL E,IL,FRANKLIN,62896
4007,,AZ,GILA,85550
28011,,MS,BOLIVAR,38774
55007,WI N,WI,BAYFIELD,54847
20177,KS NC,KS,SHAWNEE,66608
22103,,LA,ST. TAMMANY,70460
16083,ID C,ID,TWIN FALLS,83344
,KS NC,KS,SHAWNEE,66626
42003,,PA,ALLEGHENY,15224
4027,,AZ,YUMA,85365
27075,MN N,MN,LAKE,55603
27123,MN C,MN,RAMSEY,55107
50021,,VT,RUTLAND,05764
36029,,NY,ERIE,14169
29101,MO NW,MO,JOHNSON,65305
18037,,IN,DUBOIS,47546
6061,,CA,PLACER,96148
39169,,OH,WAYNE,44276
49035,UT NW,UT,SALT LAKE,84094
12015,,FL,CHARLOTTE,33982
42091,,PA,MONTGOMERY,19492
18049,,IN,FULTON,46922
5099,,AR,NEVADA,71722
5129,,AR,SEARCY,72636
49017,UT E,UT,GARFIELD,84764
28011,,MS,BOLIVAR,38726
27151,MN C,MN,SWIFT,56208
48135,TX C,TX,ECTOR,79762
48319,TX C,TX,MASON,76856
42049,,PA,ERIE,16505
24011,,MD,CAROLINE,21640
42023,,PA,CAMERON,15834
16019,ID E,ID,BONNEVILLE,83454
17077,IL W,IL,JACKSON,62966
38045,,ND,LAMOURE,58490
19181,IA SW,IA,WARREN,50061
19043,IA NE,IA,CLAYTON,52049
10005,,DE,SUSSEX,19973
,MO SE,MO,CRAWFORD,65566
24021,,MD,FREDERICK,21727
6009,,CA,CALAVERAS,95226
26099,,MI,MACOMB,48091
34023,,NJ,MIDDLESEX,08846
48141,TX S,TX,EL PASO,79849
17093,IL E,IL,KENDALL,60536
13299,,GA,WARE,31501
55139,WI SE,WI,WINNEBAGO,54985
20193,KS NW,KS,THOMAS,67753
19007,IA SE,IA,APPANOOSE,52555
48467,TX NE,TX,VAN ZANDT,75127
35019,,NM,GUADALUPE,88431
53035,WA W,WA,KITSAP,98315
40105,OK NW,OK,NOWATA,74027
55127,WI SE,WI,WALWORTH,53114
29007,MO NE,MO,AUDRAIN,65264
29145,MO SW,MO,NEWTON,64842
8025,CO E,CO,CROWLEY,81033
34035,,NJ,SOMERSET,07924
45005,SC S,SC,ALLENDALE,29849
5063,,AR,INDEPENDENCE,72524
46015,,SD,BRULE,57325
36017,,NY,CHENANGO,13844
10003,,DE,NEW CASTLE,19805
13227,,GA,PICKENS,30177
9013,,CT,TOLLAND,06231
18075,,IN,JAY,47336
48387,TX NE,TX,RED RIVER,75417
40133,OK NW,OK,SEMINOLE,74830
48399,TX C,TX,RUNNELS,76875
47187,,TN,WILLIAMSON,37062
30013,MT N,MT,CASCADE,59404
48201,TX S,TX,HARRIS,77091
8041,,CO,EL PASO,80832
17159,IL E,IL,RICHLAND,62419
21071,,KY,FLOYD,41666
29187,MO SE,MO,ST. FRANCOIS,63601
39065,,OH,HARDIN,45836
28133,,MS,SUNFLOWER,38736
17031,IL E,IL,COOK,60525
48501,,TX,YOAKUM,79376
27119,MN N,MN,POLK,56523
47093,,TN,KNOX,37920
17173,IL E,IL,SHELBY,62444
13045,,GA,CARROLL,30170
30063,MT W,MT,MISSOULA,59823
16033,ID E,ID,CLARK,83446
50023,,VT,WASHINGTON,05678
6037,,CA,LOS ANGELES,90247
55139,WI SE,WI,WINNEBAGO,54963
41049,OR E,OR,MORROW,97818
30027,MT N,MT,FERGUS,59424
20183,KS NW,KS,SMITH,67628
1047,,AL,DALLAS,36759
31159,NE SE,NE,SEWARD,68439
40009,OK NW,OK,BECKHAM,73645
31019,NE C,NE,BUFFALO,68876
27143,MN S,MN,SIBLEY,55338
27061,MN N,MN,ITASCA,55784
27049,MN S,MN,GOODHUE,55009
8075,CO E,CO,LOGAN,80751
56023,WY SW,WY,LINCOLN,83112
15003,,HI,HONOLULU,96822
19153,IA SW,IA,POLK,50237
42025,,PA,CARBON,18030
47013,,TN,CAMPBELL,37757
22049,,LA,JACKSON,71247
6037,,CA,LOS ANGELES,91202
15003,,HI,HONOLULU,96734
21159,,KY,MARTIN,41214
51031,VA SE,VA,CAMPBELL,24554
17099,IL E,IL,LASALLE,60518
48259,TX C,TX,KENDALL,78027
42071,,PA,LANCASTER,17606
6065,,CA,RIVERSIDE,92882
6109,,CA,TUOLUMNE,95375
42003,,PA,ALLEGHENY,15007
38067,,ND,PEMBINA,58241
35055,,NM,TAOS,87517
6031,,CA,KINGS,93204
22031,,LA,DE SOTO,71030
5067,,AR,JACKSON,72473
36101,,NY,STEUBEN,14839
17113,IL E,IL,MCLEAN,61725
29057,MO SW,MO,DADE,65646
22103,,LA,ST. TAMMANY,70435
5031,,AR,CRAIGHEAD,72447
30001,MT S,MT,BEAVERHEAD,59762
18109,,IN,MORGAN,46151
37069,NC NE,NC,FRANKLIN,27596
38071,,ND,RAMSEY,58338
28059,,MS,JACKSON,39581
22079,,LA,RAPIDES,71430
38103,,ND,WELLS,58486
27053,MN C,MN,HENNEPIN,55409
26125,,MI,OAKLAND,48085
37191,NC SE,NC,WAYNE,27830
8009,CO E,CO,BACA,81090
36061,,NY,NEW YORK,10172
20173,KS SC,KS,SEDGWICK,67217
30043,MT S,MT,JEFFERSON,59634
42011,,PA,BERKS,19564
34015,,NJ,GLOUCESTER,08094
13055,,GA,CHATTOOGA,30753
32007,,NV,ELKO,89833
6037,,CA,LOS ANGELES,90058
2020,,AK,ANCHORAGE,99502
27061,MN N,MN,ITASCA,56636
38075,,ND,RENVILLE,58740
28059,,MS,JACKSON,39567
42035,,PA,CLINTON,17747
50025,,VT,WINDHAM,05101
8059,CO E,CO,JEFFERSON,80433
39087,,OH,LAWRENCE,45659
48481,TX S,TX,WHARTON,77455
37081,NC W,NC,GUILFORD,27235
37071,NC W,NC,GASTON,28006
2158,,AK,KUSILVAK,99657
26049,,MI,GENESEE,48506
39005,,OH,ASHLAND,44842
18113,,IN,NOBLE,46755
29201,MO SE,MO,SCOTT,63824
42011,,PA,BERKS,19510
51175,VA SE,VA,SOUTHAMPTON,23844
39089,,OH,LICKING,43740
13109,,GA,EVANS,30417
16057,ID N,ID,LATAH,83832
42067,,PA,JUNIATA,17035
42035,,PA,CLINTON,17748
42077,,PA,LEHIGH,18049
6107,,CA,TULARE,93258
19193,IA NW,IA,WOODBURY,51044
6071,,CA,SAN BERNARDINO,91761
19121,IA SW,IA,MADISON,50257
48201,TX S,TX,HARRIS,77080
48181,TX NE,TX,GRAYSON,76233
44007,,RI,PROVIDENCE,02839
5141,,AR,VAN BUREN,72141
36007,,NY,BROOME,13748
10003,,DE,NEW CASTLE,19804
38103,,ND,WELLS,58438
6089,,CA,SHASTA,96001
36055,,NY,MONROE,14580
42095,,PA,NORTHAMPTON,18088
5011,,AR,BRADLEY,71631
5031,,AR,CRAIGHEAD,72467
48085,TX NE,TX,COLLIN,75025
42101,,PA,PHILADELPHIA,19123
51059,VA N,VA,FAIRFAX,22308
5125,,AR,SALINE,72167
16037,ID C,ID,CUSTER,83226
47055,,TN,GILES,38449
24015,,MD,CECIL,21920
27173,MN S,MN,YELLOW MEDICINE,56220
33007,,NH,COOS,03592
1077,,AL,LAUDERDALE,35652
39049,,OH,FRANKLIN,43206
18019,,IN,CLARK,47126
37193,NC W,NC,WILKES,28635
30111,MT S,MT,YELLOWSTONE,59024
29151,MO SE,MO,OSAGE,65054
6093,,CA,SISKIYOU,96031
31035,NE SE,NE,CLAY,68933
19187,IA NW,IA,WEBSTER,50566
1081,,AL,LEE,36852
17049,IL E,IL,EFFINGHAM,62401
50017,,VT,ORANGE,05033
39119,,OH,MUSKINGUM,43767
39153,,OH,SUMMIT,44305
